2015-01-09 15:58:11 - PHP Notice:  unserialize() [<a href='function.unserialize'>function.unserialize</a>]: Error at offset 0 of 1 bytes in D:\wamp\www\+2014\theme504\system\library\cart.php on line 23
2015-08-03 13:38:45 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:38:45 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:38:45 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:41:23 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:41:23 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:41:23 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:42:22 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:42:22 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:42:22 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 13:43:52 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 14:09:55 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 14:09:55 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 14:09:55 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-03 14:09:55 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdorelogio.homolog.lojavirtual.digital/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:36 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:36 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:36 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:36 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:36 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:36 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:42 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:42 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:42 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:42 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:42 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 18:15:42 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-05 19:19:29 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-06 13:38:44 - PHP Notice:  Undefined index: description in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/system/modification/admin/controller/design/banner.php on line 388
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:08:07 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
2015-08-12 12:09:02 - PHP Warning:  ftp_mkdir(): Can't create directory: File exists in /srv/httpd/shoppingdosrelogios.com.br/shoppingdorelogio/public/admin/controller/extension/installer.php on line 331
